poll_objective,keys_team,ballot_model,ballot_rank,poll_points,top25_vote,first_place_vote
margin,Toledo,margin_temporal_temporal_hist_gradient_boosted,29,0,False,False
margin,SMU,margin_temporal_temporal_hist_gradient_boosted,30,0,False,False
margin,South Florida,margin_temporal_temporal_hist_gradient_boosted,31,0,False,False
margin,East Carolina,margin_temporal_temporal_hist_gradient_boosted,32,0,False,False
margin,TCU,margin_temporal_temporal_hist_gradient_boosted,33,0,False,False
margin,Boise State,margin_temporal_temporal_hist_gradient_boosted,34,0,False,False
margin,Nebraska,margin_temporal_temporal_hist_gradient_boosted,35,0,False,False
margin,Illinois,margin_temporal_temporal_hist_gradient_boosted,36,0,False,False
margin,Tulane,margin_temporal_temporal_hist_gradient_boosted,37,0,False,False
margin,Iowa State,margin_temporal_temporal_hist_gradient_boosted,38,0,False,False
margin,Duke,margin_temporal_temporal_hist_gradient_boosted,39,0,False,False
margin,UNLV,margin_temporal_temporal_hist_gradient_boosted,40,0,False,False
margin,Arizona,margin_temporal_temporal_hist_gradient_boosted,41,0,False,False
margin,Pittsburgh,margin_temporal_temporal_hist_gradient_boosted,42,0,False,False
margin,Georgia Tech,margin_temporal_temporal_hist_gradient_boosted,43,0,False,False
margin,Wake Forest,margin_temporal_temporal_hist_gradient_boosted,44,0,False,False
margin,Cincinnati,margin_temporal_temporal_hist_gradient_boosted,45,0,False,False
margin,North Texas,margin_temporal_temporal_hist_gradient_boosted,46,0,False,False
margin,Kansas State,margin_temporal_temporal_hist_gradient_boosted,47,0,False,False
margin,San Diego State,margin_temporal_temporal_hist_gradient_boosted,48,0,False,False
margin,Florida,margin_temporal_temporal_hist_gradient_boosted,49,0,False,False
margin,UTSA,margin_temporal_temporal_hist_gradient_boosted,50,0,False,False
margin,Memphis,margin_temporal_temporal_hist_gradient_boosted,51,0,False,False
margin,Texas State,margin_temporal_temporal_hist_gradient_boosted,52,0,False,False
margin,Houston,margin_temporal_temporal_hist_gradient_boosted,53,0,False,False
margin,NC State,margin_temporal_temporal_hist_gradient_boosted,54,0,False,False
margin,Navy,margin_temporal_temporal_hist_gradient_boosted,55,0,False,False
margin,Jacksonville State,margin_temporal_temporal_hist_gradient_boosted,56,0,False,False
margin,Virginia,margin_temporal_temporal_hist_gradient_boosted,57,0,False,False
margin,Old Dominion,margin_temporal_temporal_hist_gradient_boosted,58,0,False,False
margin,Western Kentucky,margin_temporal_temporal_hist_gradient_boosted,59,0,False,False
margin,Northwestern,margin_temporal_temporal_hist_gradient_boosted,60,0,False,False
margin,Kennesaw State,margin_temporal_temporal_hist_gradient_boosted,61,0,False,False
margin,South Carolina,margin_temporal_temporal_hist_gradient_boosted,62,0,False,False
margin,UConn,margin_temporal_temporal_hist_gradient_boosted,63,0,False,False
margin,Ohio,margin_temporal_temporal_hist_gradient_boosted,64,0,False,False
margin,Utah State,margin_temporal_temporal_hist_gradient_boosted,65,0,False,False
margin,Arkansas,margin_temporal_temporal_hist_gradient_boosted,66,0,False,False
margin,New Mexico,margin_temporal_temporal_hist_gradient_boosted,67,0,False,False
margin,Arizona State,margin_temporal_temporal_hist_gradient_boosted,68,0,False,False
margin,Washington State,margin_temporal_temporal_hist_gradient_boosted,69,0,False,False
margin,Baylor,margin_temporal_temporal_hist_gradient_boosted,70,0,False,False
margin,Southern Miss,margin_temporal_temporal_hist_gradient_boosted,71,0,False,False
margin,Western Michigan,margin_temporal_temporal_hist_gradient_boosted,72,0,False,False
margin,Minnesota,margin_temporal_temporal_hist_gradient_boosted,73,0,False,False
margin,Florida International,margin_temporal_temporal_hist_gradient_boosted,74,0,False,False
margin,UCF,margin_temporal_temporal_hist_gradient_boosted,75,0,False,False
margin,Rutgers,margin_temporal_temporal_hist_gradient_boosted,76,0,False,False
margin,Louisiana Tech,margin_temporal_temporal_hist_gradient_boosted,77,0,False,False
margin,Marshall,margin_temporal_temporal_hist_gradient_boosted,78,0,False,False
margin,Fresno State,margin_temporal_temporal_hist_gradient_boosted,79,0,False,False
margin,Air Force,margin_temporal_temporal_hist_gradient_boosted,80,0,False,False
margin,Hawai'i,margin_temporal_temporal_hist_gradient_boosted,81,0,False,False
margin,Kentucky,margin_temporal_temporal_hist_gradient_boosted,82,0,False,False
margin,California,margin_temporal_temporal_hist_gradient_boosted,83,0,False,False
margin,Mississippi State,margin_temporal_temporal_hist_gradient_boosted,84,0,False,False
margin,North Carolina,margin_temporal_temporal_hist_gradient_boosted,85,0,False,False
margin,Central Michigan,margin_temporal_temporal_hist_gradient_boosted,86,0,False,False
margin,Miami (OH),margin_temporal_temporal_hist_gradient_boosted,87,0,False,False
margin,Michigan State,margin_temporal_temporal_hist_gradient_boosted,88,0,False,False
margin,Virginia Tech,margin_temporal_temporal_hist_gradient_boosted,89,0,False,False
margin,Wisconsin,margin_temporal_temporal_hist_gradient_boosted,90,0,False,False
margin,Kansas,margin_temporal_temporal_hist_gradient_boosted,91,0,False,False
margin,South Alabama,margin_temporal_temporal_hist_gradient_boosted,92,0,False,False
margin,Maryland,margin_temporal_temporal_hist_gradient_boosted,93,0,False,False
margin,Troy,margin_temporal_temporal_hist_gradient_boosted,94,0,False,False
margin,Sacramento State,margin_temporal_temporal_hist_gradient_boosted,95,0,False,False
margin,UCLA,margin_temporal_temporal_hist_gradient_boosted,96,0,False,False
margin,Tulsa,margin_temporal_temporal_hist_gradient_boosted,97,0,False,False
margin,Florida Atlantic,margin_temporal_temporal_hist_gradient_boosted,98,0,False,False
margin,Stanford,margin_temporal_temporal_hist_gradient_boosted,99,0,False,False
margin,Boston College,margin_temporal_temporal_hist_gradient_boosted,100,0,False,False
margin,Arkansas State,margin_temporal_temporal_hist_gradient_boosted,101,0,False,False
margin,Liberty,margin_temporal_temporal_hist_gradient_boosted,102,0,False,False
margin,Army,margin_temporal_temporal_hist_gradient_boosted,103,0,False,False
margin,West Virginia,margin_temporal_temporal_hist_gradient_boosted,104,0,False,False
margin,Eastern Michigan,margin_temporal_temporal_hist_gradient_boosted,105,0,False,False
margin,Temple,margin_temporal_temporal_hist_gradient_boosted,106,0,False,False
margin,Delaware,margin_temporal_temporal_hist_gradient_boosted,107,0,False,False
margin,Oregon State,margin_temporal_temporal_hist_gradient_boosted,108,0,False,False
margin,North Dakota State,margin_temporal_temporal_hist_gradient_boosted,109,0,False,False
margin,Louisiana,margin_temporal_temporal_hist_gradient_boosted,110,0,False,False
margin,Missouri State,margin_temporal_temporal_hist_gradient_boosted,111,0,False,False
margin,Purdue,margin_temporal_temporal_hist_gradient_boosted,112,0,False,False
margin,Georgia Southern,margin_temporal_temporal_hist_gradient_boosted,113,0,False,False
margin,Colorado,margin_temporal_temporal_hist_gradient_boosted,114,0,False,False
margin,Buffalo,margin_temporal_temporal_hist_gradient_boosted,115,0,False,False
margin,Akron,margin_temporal_temporal_hist_gradient_boosted,116,0,False,False
margin,UAB,margin_temporal_temporal_hist_gradient_boosted,117,0,False,False
margin,App State,margin_temporal_temporal_hist_gradient_boosted,118,0,False,False
margin,San José State,margin_temporal_temporal_hist_gradient_boosted,119,0,False,False
margin,Bowling Green,margin_temporal_temporal_hist_gradient_boosted,120,0,False,False
margin,Middle Tennessee,margin_temporal_temporal_hist_gradient_boosted,121,0,False,False
margin,Syracuse,margin_temporal_temporal_hist_gradient_boosted,122,0,False,False
margin,Kent State,margin_temporal_temporal_hist_gradient_boosted,123,0,False,False
margin,Rice,margin_temporal_temporal_hist_gradient_boosted,124,0,False,False
margin,Wyoming,margin_temporal_temporal_hist_gradient_boosted,125,0,False,False
margin,Oklahoma State,margin_temporal_temporal_hist_gradient_boosted,126,0,False,False
margin,Coastal Carolina,margin_temporal_temporal_hist_gradient_boosted,127,0,False,False
margin,UL Monroe,margin_temporal_temporal_hist_gradient_boosted,128,0,False,False
margin,Colorado State,margin_temporal_temporal_hist_gradient_boosted,129,0,False,False
margin,Georgia State,margin_temporal_temporal_hist_gradient_boosted,130,0,False,False
margin,New Mexico State,margin_temporal_temporal_hist_gradient_boosted,131,0,False,False
margin,Nevada,margin_temporal_temporal_hist_gradient_boosted,132,0,False,False
margin,Northern Illinois,margin_temporal_temporal_hist_gradient_boosted,133,0,False,False
margin,Ball State,margin_temporal_temporal_hist_gradient_boosted,134,0,False,False
margin,Charlotte,margin_temporal_temporal_hist_gradient_boosted,135,0,False,False
margin,UTEP,margin_temporal_temporal_hist_gradient_boosted,136,0,False,False
margin,Sam Houston,margin_temporal_temporal_hist_gradient_boosted,137,0,False,False
margin,Massachusetts,margin_temporal_temporal_hist_gradient_boosted,138,0,False,False
margin,Ohio State,margin_temporal_temporal_random_forest,1,25,True,True
margin,Oregon,margin_temporal_temporal_random_forest,2,24,True,False
margin,Indiana,margin_temporal_temporal_random_forest,3,23,True,False
margin,Texas Tech,margin_temporal_temporal_random_forest,4,22,True,False
margin,Notre Dame,margin_temporal_temporal_random_forest,5,21,True,False
margin,Georgia,margin_temporal_temporal_random_forest,6,20,True,False
margin,Texas A&M,margin_temporal_temporal_random_forest,7,19,True,False
margin,Ole Miss,margin_temporal_temporal_random_forest,8,18,True,False
margin,Miami,margin_temporal_temporal_random_forest,9,17,True,False
margin,Oklahoma,margin_temporal_temporal_random_forest,10,16,True,False
margin,Alabama,margin_temporal_temporal_random_forest,11,15,True,False
margin,Penn State,margin_temporal_temporal_random_forest,12,14,True,False
margin,USC,margin_temporal_temporal_random_forest,13,13,True,False
margin,Clemson,margin_temporal_temporal_random_forest,14,12,True,False
margin,Tennessee,margin_temporal_temporal_random_forest,15,11,True,False
margin,Utah,margin_temporal_temporal_random_forest,16,10,True,False
margin,Texas,margin_temporal_temporal_random_forest,17,9,True,False
margin,LSU,margin_temporal_temporal_random_forest,18,8,True,False
margin,Michigan,margin_temporal_temporal_random_forest,19,7,True,False
margin,Missouri,margin_temporal_temporal_random_forest,20,6,True,False
margin,SMU,margin_temporal_temporal_random_forest,21,5,True,False
margin,Auburn,margin_temporal_temporal_random_forest,22,4,True,False
margin,BYU,margin_temporal_temporal_random_forest,23,3,True,False
margin,Washington,margin_temporal_temporal_random_forest,24,2,True,False
margin,Iowa,margin_temporal_temporal_random_forest,25,1,True,False
margin,Florida State,margin_temporal_temporal_random_forest,26,0,False,False
margin,James Madison,margin_temporal_temporal_random_forest,27,0,False,False
margin,Louisville,margin_temporal_temporal_random_forest,28,0,False,False
margin,Vanderbilt,margin_temporal_temporal_random_forest,29,0,False,False
margin,Kansas State,margin_temporal_temporal_random_forest,30,0,False,False
margin,South Florida,margin_temporal_temporal_random_forest,31,0,False,False
margin,Boise State,margin_temporal_temporal_random_forest,32,0,False,False
margin,Iowa State,margin_temporal_temporal_random_forest,33,0,False,False
margin,UNLV,margin_temporal_temporal_random_forest,34,0,False,False
margin,Tulane,margin_temporal_temporal_random_forest,35,0,False,False
margin,Illinois,margin_temporal_temporal_random_forest,36,0,False,False
margin,Duke,margin_temporal_temporal_random_forest,37,0,False,False
margin,TCU,margin_temporal_temporal_random_forest,38,0,False,False
margin,Toledo,margin_temporal_temporal_random_forest,39,0,False,False
margin,Nebraska,margin_temporal_temporal_random_forest,40,0,False,False
margin,Pittsburgh,margin_temporal_temporal_random_forest,41,0,False,False
margin,Wake Forest,margin_temporal_temporal_random_forest,42,0,False,False
margin,Cincinnati,margin_temporal_temporal_random_forest,43,0,False,False
margin,NC State,margin_temporal_temporal_random_forest,44,0,False,False
margin,North Texas,margin_temporal_temporal_random_forest,45,0,False,False
margin,Memphis,margin_temporal_temporal_random_forest,46,0,False,False
margin,Georgia Tech,margin_temporal_temporal_random_forest,47,0,False,False
margin,East Carolina,margin_temporal_temporal_random_forest,48,0,False,False
margin,Navy,margin_temporal_temporal_random_forest,49,0,False,False
margin,Florida,margin_temporal_temporal_random_forest,50,0,False,False
margin,UConn,margin_temporal_temporal_random_forest,51,0,False,False
margin,Texas State,margin_temporal_temporal_random_forest,52,0,False,False
margin,UTSA,margin_temporal_temporal_random_forest,53,0,False,False
margin,Arizona,margin_temporal_temporal_random_forest,54,0,False,False
margin,Fresno State,margin_temporal_temporal_random_forest,55,0,False,False
margin,South Carolina,margin_temporal_temporal_random_forest,56,0,False,False
margin,San Diego State,margin_temporal_temporal_random_forest,57,0,False,False
margin,Houston,margin_temporal_temporal_random_forest,58,0,False,False
margin,Virginia,margin_temporal_temporal_random_forest,59,0,False,False
margin,Kennesaw State,margin_temporal_temporal_random_forest,60,0,False,False
margin,Jacksonville State,margin_temporal_temporal_random_forest,61,0,False,False
margin,Old Dominion,margin_temporal_temporal_random_forest,62,0,False,False
margin,Arizona State,margin_temporal_temporal_random_forest,63,0,False,False
margin,Florida International,margin_temporal_temporal_random_forest,64,0,False,False
margin,Ohio,margin_temporal_temporal_random_forest,65,0,False,False
margin,New Mexico,margin_temporal_temporal_random_forest,66,0,False,False
margin,Washington State,margin_temporal_temporal_random_forest,67,0,False,False
margin,Baylor,margin_temporal_temporal_random_forest,68,0,False,False
margin,Southern Miss,margin_temporal_temporal_random_forest,69,0,False,False
margin,Marshall,margin_temporal_temporal_random_forest,70,0,False,False
margin,Western Kentucky,margin_temporal_temporal_random_forest,71,0,False,False
margin,Northwestern,margin_temporal_temporal_random_forest,72,0,False,False
margin,Louisiana Tech,margin_temporal_temporal_random_forest,73,0,False,False
margin,Arkansas,margin_temporal_temporal_random_forest,74,0,False,False
margin,UCF,margin_temporal_temporal_random_forest,75,0,False,False
margin,Utah State,margin_temporal_temporal_random_forest,76,0,False,False
margin,Air Force,margin_temporal_temporal_random_forest,77,0,False,False
margin,Mississippi State,margin_temporal_temporal_random_forest,78,0,False,False
margin,Minnesota,margin_temporal_temporal_random_forest,79,0,False,False
margin,Rutgers,margin_temporal_temporal_random_forest,80,0,False,False
margin,Kentucky,margin_temporal_temporal_random_forest,81,0,False,False
margin,Western Michigan,margin_temporal_temporal_random_forest,82,0,False,False
margin,Kansas,margin_temporal_temporal_random_forest,83,0,False,False
margin,Central Michigan,margin_temporal_temporal_random_forest,84,0,False,False
margin,Georgia Southern,margin_temporal_temporal_random_forest,85,0,False,False
margin,Wisconsin,margin_temporal_temporal_random_forest,86,0,False,False
margin,California,margin_temporal_temporal_random_forest,87,0,False,False
margin,South Alabama,margin_temporal_temporal_random_forest,88,0,False,False
margin,Delaware,margin_temporal_temporal_random_forest,89,0,False,False
margin,Hawai'i,margin_temporal_temporal_random_forest,90,0,False,False
margin,Liberty,margin_temporal_temporal_random_forest,91,0,False,False
margin,Michigan State,margin_temporal_temporal_random_forest,92,0,False,False
margin,Miami (OH),margin_temporal_temporal_random_forest,93,0,False,False
margin,North Carolina,margin_temporal_temporal_random_forest,94,0,False,False
margin,Boston College,margin_temporal_temporal_random_forest,95,0,False,False
margin,Stanford,margin_temporal_temporal_random_forest,96,0,False,False
margin,Sacramento State,margin_temporal_temporal_random_forest,97,0,False,False
margin,North Dakota State,margin_temporal_temporal_random_forest,98,0,False,False
margin,West Virginia,margin_temporal_temporal_random_forest,99,0,False,False
margin,Army,margin_temporal_temporal_random_forest,100,0,False,False
margin,Arkansas State,margin_temporal_temporal_random_forest,101,0,False,False
margin,Virginia Tech,margin_temporal_temporal_random_forest,102,0,False,False
margin,Louisiana,margin_temporal_temporal_random_forest,103,0,False,False
margin,Tulsa,margin_temporal_temporal_random_forest,104,0,False,False
margin,Akron,margin_temporal_temporal_random_forest,105,0,False,False
margin,Bowling Green,margin_temporal_temporal_random_forest,106,0,False,False
margin,Florida Atlantic,margin_temporal_temporal_random_forest,107,0,False,False
margin,Troy,margin_temporal_temporal_random_forest,108,0,False,False
margin,Missouri State,margin_temporal_temporal_random_forest,109,0,False,False
margin,App State,margin_temporal_temporal_random_forest,110,0,False,False
margin,Oregon State,margin_temporal_temporal_random_forest,111,0,False,False
margin,Buffalo,margin_temporal_temporal_random_forest,112,0,False,False
margin,Maryland,margin_temporal_temporal_random_forest,113,0,False,False
margin,Colorado,margin_temporal_temporal_random_forest,114,0,False,False
margin,Eastern Michigan,margin_temporal_temporal_random_forest,115,0,False,False
margin,Temple,margin_temporal_temporal_random_forest,116,0,False,False
margin,UCLA,margin_temporal_temporal_random_forest,117,0,False,False
margin,Kent State,margin_temporal_temporal_random_forest,118,0,False,False
margin,Middle Tennessee,margin_temporal_temporal_random_forest,119,0,False,False
margin,Syracuse,margin_temporal_temporal_random_forest,120,0,False,False
margin,Purdue,margin_temporal_temporal_random_forest,121,0,False,False
margin,Rice,margin_temporal_temporal_random_forest,122,0,False,False
margin,Wyoming,margin_temporal_temporal_random_forest,123,0,False,False
margin,Northern Illinois,margin_temporal_temporal_random_forest,124,0,False,False
margin,Coastal Carolina,margin_temporal_temporal_random_forest,125,0,False,False
margin,UAB,margin_temporal_temporal_random_forest,126,0,False,False
margin,New Mexico State,margin_temporal_temporal_random_forest,127,0,False,False
margin,Oklahoma State,margin_temporal_temporal_random_forest,128,0,False,False
margin,Nevada,margin_temporal_temporal_random_forest,129,0,False,False
margin,San José State,margin_temporal_temporal_random_forest,130,0,False,False
margin,Colorado State,margin_temporal_temporal_random_forest,131,0,False,False
margin,UL Monroe,margin_temporal_temporal_random_forest,132,0,False,False
margin,UTEP,margin_temporal_temporal_random_forest,133,0,False,False
margin,Ball State,margin_temporal_temporal_random_forest,134,0,False,False
margin,Georgia State,margin_temporal_temporal_random_forest,135,0,False,False
margin,Sam Houston,margin_temporal_temporal_random_forest,136,0,False,False
margin,Charlotte,margin_temporal_temporal_random_forest,137,0,False,False
margin,Massachusetts,margin_temporal_temporal_random_forest,138,0,False,False
margin,Ohio State,margin_temporal_trend_elastic_net,1,25,True,True
margin,Oregon,margin_temporal_trend_elastic_net,2,24,True,False
margin,Georgia,margin_temporal_trend_elastic_net,3,23,True,False
margin,Indiana,margin_temporal_trend_elastic_net,4,22,True,False
margin,Notre Dame,margin_temporal_trend_elastic_net,5,21,True,False
margin,Texas Tech,margin_temporal_trend_elastic_net,6,20,True,False
margin,Miami,margin_temporal_trend_elastic_net,7,19,True,False
margin,Ole Miss,margin_temporal_trend_elastic_net,8,18,True,False
margin,Alabama,margin_temporal_trend_elastic_net,9,17,True,False
margin,Texas A&M,margin_temporal_trend_elastic_net,10,16,True,False
margin,Oklahoma,margin_temporal_trend_elastic_net,11,15,True,False
margin,USC,margin_temporal_trend_elastic_net,12,14,True,False
margin,Utah,margin_temporal_trend_elastic_net,13,13,True,False
margin,Texas,margin_temporal_trend_elastic_net,14,12,True,False
margin,Tennessee,margin_temporal_trend_elastic_net,15,11,True,False
margin,Michigan,margin_temporal_trend_elastic_net,16,10,True,False
margin,Penn State,margin_temporal_trend_elastic_net,17,9,True,False
margin,BYU,margin_temporal_trend_elastic_net,18,8,True,False
margin,Clemson,margin_temporal_trend_elastic_net,19,7,True,False
margin,Missouri,margin_temporal_trend_elastic_net,20,6,True,False
margin,SMU,margin_temporal_trend_elastic_net,21,5,True,False
margin,Iowa,margin_temporal_trend_elastic_net,22,4,True,False
margin,LSU,margin_temporal_trend_elastic_net,23,3,True,False
margin,Florida State,margin_temporal_trend_elastic_net,24,2,True,False
margin,Louisville,margin_temporal_trend_elastic_net,25,1,True,False
margin,Vanderbilt,margin_temporal_trend_elastic_net,26,0,False,False
margin,Washington,margin_temporal_trend_elastic_net,27,0,False,False
margin,Auburn,margin_temporal_trend_elastic_net,28,0,False,False
margin,James Madison,margin_temporal_trend_elastic_net,29,0,False,False
margin,South Florida,margin_temporal_trend_elastic_net,30,0,False,False
margin,Illinois,margin_temporal_trend_elastic_net,31,0,False,False
margin,North Texas,margin_temporal_trend_elastic_net,32,0,False,False
margin,UNLV,margin_temporal_trend_elastic_net,33,0,False,False
margin,TCU,margin_temporal_trend_elastic_net,34,0,False,False
margin,Florida,margin_temporal_trend_elastic_net,35,0,False,False
margin,Tulane,margin_temporal_trend_elastic_net,36,0,False,False
margin,Boise State,margin_temporal_trend_elastic_net,37,0,False,False
margin,Toledo,margin_temporal_trend_elastic_net,38,0,False,False
margin,Arizona,margin_temporal_trend_elastic_net,39,0,False,False
margin,Georgia Tech,margin_temporal_trend_elastic_net,40,0,False,False
margin,Nebraska,margin_temporal_trend_elastic_net,41,0,False,False
margin,Pittsburgh,margin_temporal_trend_elastic_net,42,0,False,False
margin,East Carolina,margin_temporal_trend_elastic_net,43,0,False,False
margin,Iowa State,margin_temporal_trend_elastic_net,44,0,False,False
margin,Arizona State,margin_temporal_trend_elastic_net,45,0,False,False
margin,Memphis,margin_temporal_trend_elastic_net,46,0,False,False
margin,NC State,margin_temporal_trend_elastic_net,47,0,False,False
margin,Navy,margin_temporal_trend_elastic_net,48,0,False,False
margin,South Carolina,margin_temporal_trend_elastic_net,49,0,False,False
margin,Duke,margin_temporal_trend_elastic_net,50,0,False,False
margin,Wake Forest,margin_temporal_trend_elastic_net,51,0,False,False
margin,Virginia,margin_temporal_trend_elastic_net,52,0,False,False
margin,Houston,margin_temporal_trend_elastic_net,53,0,False,False
margin,Kansas State,margin_temporal_trend_elastic_net,54,0,False,False
margin,Cincinnati,margin_temporal_trend_elastic_net,55,0,False,False
margin,San Diego State,margin_temporal_trend_elastic_net,56,0,False,False
margin,UTSA,margin_temporal_trend_elastic_net,57,0,False,False
margin,Minnesota,margin_temporal_trend_elastic_net,58,0,False,False
margin,UConn,margin_temporal_trend_elastic_net,59,0,False,False
margin,Baylor,margin_temporal_trend_elastic_net,60,0,False,False
margin,Texas State,margin_temporal_trend_elastic_net,61,0,False,False
margin,Kentucky,margin_temporal_trend_elastic_net,62,0,False,False
margin,Mississippi State,margin_temporal_trend_elastic_net,63,0,False,False
margin,Arkansas,margin_temporal_trend_elastic_net,64,0,False,False
margin,Western Kentucky,margin_temporal_trend_elastic_net,65,0,False,False
margin,Old Dominion,margin_temporal_trend_elastic_net,66,0,False,False
margin,Northwestern,margin_temporal_trend_elastic_net,67,0,False,False
margin,Fresno State,margin_temporal_trend_elastic_net,68,0,False,False
margin,California,margin_temporal_trend_elastic_net,69,0,False,False
margin,Ohio,margin_temporal_trend_elastic_net,70,0,False,False
margin,Washington State,margin_temporal_trend_elastic_net,71,0,False,False
margin,Marshall,margin_temporal_trend_elastic_net,72,0,False,False
margin,Jacksonville State,margin_temporal_trend_elastic_net,73,0,False,False
margin,Air Force,margin_temporal_trend_elastic_net,74,0,False,False
margin,Wisconsin,margin_temporal_trend_elastic_net,75,0,False,False
margin,Kansas,margin_temporal_trend_elastic_net,76,0,False,False
margin,UCF,margin_temporal_trend_elastic_net,77,0,False,False
margin,Rutgers,margin_temporal_trend_elastic_net,78,0,False,False
margin,Southern Miss,margin_temporal_trend_elastic_net,79,0,False,False
margin,New Mexico,margin_temporal_trend_elastic_net,80,0,False,False
margin,North Carolina,margin_temporal_trend_elastic_net,81,0,False,False
margin,Utah State,margin_temporal_trend_elastic_net,82,0,False,False
margin,Florida International,margin_temporal_trend_elastic_net,83,0,False,False
margin,Western Michigan,margin_temporal_trend_elastic_net,84,0,False,False
margin,Michigan State,margin_temporal_trend_elastic_net,85,0,False,False
margin,Stanford,margin_temporal_trend_elastic_net,86,0,False,False
margin,Central Michigan,margin_temporal_trend_elastic_net,87,0,False,False
margin,Kennesaw State,margin_temporal_trend_elastic_net,88,0,False,False
margin,West Virginia,margin_temporal_trend_elastic_net,89,0,False,False
margin,Liberty,margin_temporal_trend_elastic_net,90,0,False,False
margin,Miami (OH),margin_temporal_trend_elastic_net,91,0,False,False
margin,Boston College,margin_temporal_trend_elastic_net,92,0,False,False
margin,Louisiana Tech,margin_temporal_trend_elastic_net,93,0,False,False
margin,Virginia Tech,margin_temporal_trend_elastic_net,94,0,False,False
margin,Maryland,margin_temporal_trend_elastic_net,95,0,False,False
margin,Georgia Southern,margin_temporal_trend_elastic_net,96,0,False,False
margin,South Alabama,margin_temporal_trend_elastic_net,97,0,False,False
margin,Colorado,margin_temporal_trend_elastic_net,98,0,False,False
margin,Arkansas State,margin_temporal_trend_elastic_net,99,0,False,False
margin,Florida Atlantic,margin_temporal_trend_elastic_net,100,0,False,False
margin,Louisiana,margin_temporal_trend_elastic_net,101,0,False,False
margin,Syracuse,margin_temporal_trend_elastic_net,102,0,False,False
margin,App State,margin_temporal_trend_elastic_net,103,0,False,False
margin,Troy,margin_temporal_trend_elastic_net,104,0,False,False
margin,Purdue,margin_temporal_trend_elastic_net,105,0,False,False
margin,Tulsa,margin_temporal_trend_elastic_net,106,0,False,False
margin,UCLA,margin_temporal_trend_elastic_net,107,0,False,False
margin,Hawai'i,margin_temporal_trend_elastic_net,108,0,False,False
margin,Missouri State,margin_temporal_trend_elastic_net,109,0,False,False
margin,Oregon State,margin_temporal_trend_elastic_net,110,0,False,False
margin,North Dakota State,margin_temporal_trend_elastic_net,111,0,False,False
margin,Oklahoma State,margin_temporal_trend_elastic_net,112,0,False,False
margin,Rice,margin_temporal_trend_elastic_net,113,0,False,False
margin,Sacramento State,margin_temporal_trend_elastic_net,114,0,False,False
margin,Bowling Green,margin_temporal_trend_elastic_net,115,0,False,False
margin,Buffalo,margin_temporal_trend_elastic_net,116,0,False,False
margin,Delaware,margin_temporal_trend_elastic_net,117,0,False,False
margin,Temple,margin_temporal_trend_elastic_net,118,0,False,False
margin,Coastal Carolina,margin_temporal_trend_elastic_net,119,0,False,False
margin,Akron,margin_temporal_trend_elastic_net,120,0,False,False
margin,Eastern Michigan,margin_temporal_trend_elastic_net,121,0,False,False
margin,Kent State,margin_temporal_trend_elastic_net,122,0,False,False
margin,San José State,margin_temporal_trend_elastic_net,123,0,False,False
margin,Middle Tennessee,margin_temporal_trend_elastic_net,124,0,False,False
margin,UAB,margin_temporal_trend_elastic_net,125,0,False,False
margin,Colorado State,margin_temporal_trend_elastic_net,126,0,False,False
margin,Wyoming,margin_temporal_trend_elastic_net,127,0,False,False
margin,Army,margin_temporal_trend_elastic_net,128,0,False,False
margin,Ball State,margin_temporal_trend_elastic_net,129,0,False,False
margin,Nevada,margin_temporal_trend_elastic_net,130,0,False,False
margin,UL Monroe,margin_temporal_trend_elastic_net,131,0,False,False
margin,Northern Illinois,margin_temporal_trend_elastic_net,132,0,False,False
margin,New Mexico State,margin_temporal_trend_elastic_net,133,0,False,False
margin,UTEP,margin_temporal_trend_elastic_net,134,0,False,False
margin,Georgia State,margin_temporal_trend_elastic_net,135,0,False,False
margin,Sam Houston,margin_temporal_trend_elastic_net,136,0,False,False
margin,Charlotte,margin_temporal_trend_elastic_net,137,0,False,False
margin,Massachusetts,margin_temporal_trend_elastic_net,138,0,False,False
margin,Ohio State,margin_tree_extra_trees,1,25,True,True
margin,Oregon,margin_tree_extra_trees,2,24,True,False
margin,Indiana,margin_tree_extra_trees,3,23,True,False
margin,Georgia,margin_tree_extra_trees,4,22,True,False
margin,Notre Dame,margin_tree_extra_trees,5,21,True,False
margin,Texas Tech,margin_tree_extra_trees,6,20,True,False
margin,Miami,margin_tree_extra_trees,7,19,True,False
margin,Alabama,margin_tree_extra_trees,8,18,True,False
margin,Ole Miss,margin_tree_extra_trees,9,17,True,False
margin,Texas A&M,margin_tree_extra_trees,10,16,True,False
margin,Penn State,margin_tree_extra_trees,11,15,True,False
margin,Oklahoma,margin_tree_extra_trees,12,14,True,False
margin,Clemson,margin_tree_extra_trees,13,13,True,False
margin,USC,margin_tree_extra_trees,14,12,True,False
margin,Utah,margin_tree_extra_trees,15,11,True,False
margin,Tennessee,margin_tree_extra_trees,16,10,True,False
margin,Texas,margin_tree_extra_trees,17,9,True,False
margin,Michigan,margin_tree_extra_trees,18,8,True,False
margin,BYU,margin_tree_extra_trees,19,7,True,False
margin,Missouri,margin_tree_extra_trees,20,6,True,False
margin,James Madison,margin_tree_extra_trees,21,5,True,False
margin,SMU,margin_tree_extra_trees,22,4,True,False
margin,LSU,margin_tree_extra_trees,23,3,True,False
