game_id,season,week,game_start_time_utc,home_team,away_team,neutral_site,conference_game,season_type,pred_home_margin,pred_home_margin_median,pred_home_win_probability,model_count,model_agreement,pred_winner,predicted_margin,ap_rank_home,ap_rank_away
401864575,2026,2,2026-09-12T23:00:00.000Z,Tulane,South Alabama,False,False,regular,-2.620032245972649,-3.4169151881776365,0.4539925134610073,33,0.7272727272727273,South Alabama,2.620032245972649,,
401869955,2026,2,2026-09-12T23:00:00.000Z,Kennesaw State,Georgia State,False,False,regular,8.716282595404119,8.063377977692609,0.6469017532784117,33,1.0,Kennesaw State,8.716282595404119,,
401871045,2026,2,2026-09-12T23:00:00.000Z,Marshall,Middle Tennessee,False,False,regular,-6.722799496504817,-7.77464745985777,0.3896810234294291,33,0.8484848484848485,Middle Tennessee,6.722799496504817,,
401858443,2026,2,2026-09-12T23:15:00.000Z,UCLA,San Diego State,False,False,regular,11.784079838624962,12.729492679225324,0.6908835380561816,33,1.0,UCLA,11.784079838624962,,
401856682,2026,2,2026-09-12T23:30:00.000Z,Texas,Ohio State,False,False,regular,-3.679653709685833,-3.5173626929377106,0.4378126338698403,33,0.9090909090909091,Ohio State,3.679653709685833,,
401856783,2026,2,2026-09-12T23:30:00.000Z,Oregon State,Texas Tech,False,False,regular,-16.070918969203316,-16.36057086452168,0.2505020823766442,33,1.0,Texas Tech,16.070918969203316,,
401856788,2026,2,2026-09-12T23:30:00.000Z,Iowa,Iowa State,False,False,regular,11.117562913580263,10.735942411070008,0.6840518053376121,33,1.0,Iowa,11.117562913580263,,
401858219,2026,2,2026-09-12T23:30:00.000Z,Clemson,Georgia Southern,False,False,regular,-6.807455897049632,-10.672187042953482,0.3931299795254874,33,0.7272727272727273,Georgia Southern,6.807455897049632,,
401862703,2026,2,2026-09-12T23:30:00.000Z,Florida Atlantic,Navy,False,True,regular,-9.089511557807485,-8.715957164330764,0.352401624868593,33,0.9090909090909091,Navy,9.089511557807485,,
401867796,2026,2,2026-09-12T23:30:00.000Z,LSU,Louisiana Tech,False,False,regular,13.661075672705927,12.237307627497325,0.7183111291323659,33,1.0,LSU,13.661075672705927,,
401856671,2026,2,2026-09-12T23:45:00.000Z,Auburn,Southern Miss,False,False,regular,-2.6496416681304082,-1.9756033736196181,0.45833831226043464,33,0.696969696969697,Southern Miss,2.6496416681304082,,
401856676,2026,2,2026-09-12T23:45:00.000Z,Ole Miss,Charlotte,False,False,regular,20.695346913694237,22.199675687505277,0.7998486420348794,33,1.0,Ole Miss,20.695346913694237,,
401864502,2026,2,2026-09-13T02:00:00.000Z,Air Force,North Dakota State,False,True,regular,3.05039544273759,3.252328553199386,0.5524554675860863,33,0.9090909090909091,Air Force,3.05039544273759,,
401856670,2026,2,2026-09-13T02:15:00.000Z,Utah,Arkansas,False,False,regular,15.806156643407176,16.08057567498315,0.7453627200241519,33,1.0,Utah,15.806156643407176,,
401860883,2026,2,2026-09-13T02:30:00.000Z,Fresno State,Sacramento State,False,False,regular,-7.1482789171658885,-6.448935524202582,0.3841754010913893,33,0.7575757575757576,Sacramento State,7.1482789171658885,,
401858445,2026,2,2026-09-13T03:00:00.000Z,USC,Louisiana,False,False,regular,11.039095926868027,8.905501750795837,0.6768499568155879,33,1.0,USC,11.039095926868027,,
401864578,2026,2,2026-09-13T03:59:00.000Z,Hawai'i,New Mexico State,False,False,regular,-2.820742354028901,-1.6050215420791485,0.44549159719066245,33,0.5757575757575758,New Mexico State,2.820742354028901,,
